Date,cci_30,relative_strength_index_14,sma_12,sma_26,stochastic_oscillator
2008-09-24,-59.80352153,44.11262217,215.97680930000004,225.95326129999998,51.58914155
2008-09-25,-42.85543698,45.97299083,216.85018300000002,224.97343519999998,59.65165278
2008-09-26,-71.66375966,43.03203664,217.55421980000003,223.9347042,44.28084375
2008-09-29,-160.74781940000003,30.67735943,215.35410330000002,221.9032494,0.35643280299999996
2008-09-30,-123.61980349999999,38.13853331,213.8050551,220.16940019999998,24.34858039
2008-10-01,-105.59387109999999,41.99608821,212.8816326,218.79706639999998,38.11456276
2008-10-02,-144.2712114,37.25388621,210.69444539999998,217.1864173,12.0206571
2008-10-03,-142.06341469999998,36.50529401,209.5441285,215.6142685,7.620454835
2008-10-06,-209.7057936,33.34115560000001,206.7133803,213.63979410000002,13.39242406
2008-10-07,-226.44967319999998,28.99671759,202.4115779,211.3821518,0.548402266
2008-10-08,-233.3415347,27.77487341,198.5731571,208.9347042,8.826133886000001
2008-10-09,-219.92111060000002,26.39082931,194.3902233,206.3276738,5.518628153
2008-10-10,-200.2400117,27.67466833,190.0896734,204.0511663,15.53329822
2008-10-13,-97.16088137,44.57314117,187.6463967,202.8339874,50.62276957
2008-10-14,-85.36622466,40.74384427,184.7964631,201.73211619999998,37.51610592
2008-10-15,-128.0251207,36.41271668,183.05180239999999,200.2019326,22.75738934
2008-10-16,-127.1629237,40.42534435,181.07065469999998,199.02498640000002,37.68592966
2008-10-17,-53.31668987,45.63262919,179.4365197,197.84669269999998,54.5658877
2008-10-20,-50.90937093,47.3539116,178.9706371,196.723647,64.98047649
2008-10-21,-54.72919463,43.71152036,177.96296189999998,195.3547781,51.72713713
2008-10-22,-75.54231914,42.21729978,177.31481430000002,193.67502130000003,44.85737184
2008-10-23,-82.87312892,41.49451599,177.57799409999998,192.4782475,50.41146329
2008-10-24,-97.43076509,38.71792142,177.62721000000002,190.557288,35.0928794
2008-10-27,-100.9864484,36.72734758,177.648482,188.2538306,23.57159496
2008-10-28,-53.86257246,48.213864,179.1812643,187.072072,69.72723588
2008-10-29,-41.25117355,45.76401852,178.221138,185.70012319999998,57.08911966
2008-10-30,-32.49124783,46.22660706,178.0951792,184.24828689999998,59.07593882
2008-10-31,-32.26072011,46.14384618,178.937271,182.7036655,58.68798715
2008-11-03,-57.23004395,42.91668793,178.66491430000002,181.0760762,48.39339487
2008-11-04,-24.43152928,49.01799062,178.43134809999998,180.8054211,75.10449964
2008-11-05,-51.50284574,43.03494037,176.8848011,179.68352980000003,28.56676275
2008-11-06,-103.014349,40.65093578,175.56973630000002,178.1339029,10.97560047
2008-11-07,-105.3898463,40.63333832,174.5466294,176.991414,10.84010261
2008-11-10,-145.4974132,37.90322792,173.1477303,175.6799099,14.80360362
2008-11-11,-172.21045800000002,36.34572673,171.9869854,174.52972119999998,15.22825653
2008-11-12,-203.91415659999998,32.34500567,170.3816298,173.4707776,3.829801877
2008-11-13,-170.72769399999999,39.70860624,168.0180168,172.96969950000002,34.73366104
2008-11-14,-121.6800798,39.25891711,166.0168482,172.60471930000003,32.5032454
2008-11-17,-143.59924630000003,37.08531546,163.53227990000002,171.9910284,21.78431737
2008-11-18,-152.72089330000003,36.491911200000004,160.94886269999998,170.3817267,18.86097907
2008-11-19,-162.2804856,32.87473253,158.1831805,168.7930227,1.706112644
2008-11-20,-192.7855288,29.15264204,153.7045352,167.2605285,0.45889289
2008-11-21,-187.13024240000001,30.33491232,150.37578969999998,165.516669,12.09819066
2008-11-24,-167.5432154,29.41577958,147.2985458,163.30099189999999,8.340184786
2008-11-25,-110.3588976,39.20016833,145.2510821,161.4285424,35.78048063
2008-11-26,-82.57105099,42.69044405,144.1378861,160.0683364,47.72510074
2008-11-28,-67.42012165,42.99582279999999,143.3662822,158.8611678,55.58803258
2008-12-01,-101.2499098,36.50238037,142.32315580000002,157.1993138,24.05715366
2008-12-02,-97.52513743,39.81256702,140.78119660000002,155.96384719999998,35.79610533
2008-12-03,-84.71988303,41.37168175,139.505338,155.0001913,41.35668711
2008-12-04,-79.61021557,40.05510257,138.4300969,153.18279730000003,34.80501085
2008-12-05,-71.21557787,43.71231906,137.8699532,151.758103,58.36779455
2008-12-08,-23.39976914,49.89398054,138.7846183,150.6496869,88.20404934
2008-12-09,-0.622892975,51.1253511,140.7203038,149.6219283,82.98442993
2008-12-10,9.270900721,52.06209107,142.6551552,148.8967802,87.01553418
2008-12-11,-0.527703158,49.009587100000005,144.4394392,147.61241850000002,74.85145777
2008-12-12,20.07806449,54.23159951,145.8454285,147.10267819999999,96.75314462
2008-12-15,35.79967782,52.34082112,146.62037019999997,146.7070905,86.01325155
2008-12-16,76.50113601,56.97743783,147.96838380000003,146.5942852,93.69393464
2008-12-17,68.45907694,53.15066973,150.0225207,146.5261401,78.69095198
2008-12-18,64.84288948,51.31699103,151.489404,146.503425,71.27911684
2008-12-19,66.43793788,51.27474312,152.7715187,146.8724477,71.11474465
2008-12-22,18.36657841,46.3913255,153.7212181,146.5842748,50.53452437
2008-12-23,23.08575091,46.77173336,154.3063875,146.353275,51.92427216
2008-12-24,38.89073285,48.88778475,154.341423,146.407753,59.45329144
2008-12-26,32.40673205,47.81240634,154.1074397,146.4643484,38.65265307
2008-12-29,13.09860733,46.56038057,153.63196430000002,146.79621880000002,17.46845311
2008-12-30,42.66751891,49.32607873,153.7525024,147.6345573,32.10702969
2008-12-31,60.80418932,51.48360057,153.4142468,148.505043,43.78693659
2009-01-02,95.54362845,57.36923398,153.8584403,149.7347342,78.9554556
2009-01-05,124.1048236,59.94548693,153.9739736,150.6202352,92.14483139
2009-01-06,156.4243501,62.14550432,154.7589264,151.42815869999998,86.56570095
2009-01-07,110.3278956,55.55667635,155.2481664,151.9873716,62.54733751
2009-01-08,101.3805335,56.85664927,155.8746262,153.12697250000002,68.8857531
2009-01-09,77.59483455,51.67629579,156.6237081,153.8962032,48.71434245
2009-01-12,50.01026148,50.51071177,157.235569,154.5364585,43.97046401
2009-01-13,52.62899672,51.32055041,157.70979309999998,155.3060743,46.20076507
2009-01-14,-11.47937725,44.84763972,157.7352345,155.6329398,19.07763311
2009-01-15,-66.46809567,43.96200088,157.8007163,155.5728795,22.58836814
2009-01-16,-45.63422415,44.36832581,157.6572392,155.4516043,23.84741907
2009-01-20,-143.5715709,37.15026236,156.6187006,154.94975630000002,0.0
2009-01-21,-82.81008286,48.07988422,155.8579406,155.00481169999998,35.02156084
2009-01-22,-43.56801081,49.66564052,154.9591242,154.8265562,40.91299523
2009-01-23,81.99335748,57.16365338,154.5687331,155.09663380000003,72.26528945
2009-01-26,102.108964,56.74847784,154.6463101,155.0694914,70.83547216
2009-01-27,131.8223608,59.64262701,154.90865580000002,155.3821117,95.32471934
2009-01-28,212.39676769999997,65.2922812,156.3100573,156.12112009999998,94.73986505
2009-01-29,172.1732487,62.36604847,157.5875854,156.7592585,87.05088832
2009-01-30,150.1457805,59.78265895,158.59734469999998,157.55659419999998,80.16671956
2009-02-02,127.0269343,60.53248895,160.24899680000001,158.37568249999998,83.09861335
2009-02-03,114.9781164,60.46108029,161.978227,159.09755819999998,82.92615306
2009-02-04,132.0788215,61.50044807,163.7854513,159.91837900000002,84.04241645
2009-02-05,134.4910924,65.59498527,166.7454949,161.00215500000002,97.71441589
2009-02-06,192.25793240000002,71.03012693,169.5900053,162.3144285,97.22161279
2009-02-09,202.865841,72.99011704,172.6042698,163.68348989999998,97.59308589
2009-02-10,145.3052847,60.97330735,174.01442980000002,164.39939819999998,73.80314808
2009-02-11,113.05150420000001,60.72355139,175.4396058,164.97670630000002,70.09638778
2009-02-12,106.5726981,62.48750188,176.7563401,165.5347642,70.30113873
2009-02-13,96.32656544,59.40771939,177.1321323,166.22141200000002,58.89297392
2009-02-17,39.93797025,51.72822031,177.1046041,166.55770990000002,21.75507118
2009-02-18,56.54606806,55.99073609,177.7127126,167.28998090000002,43.08164469
2009-02-19,50.2056473,51.12016461,177.7990481,167.86651899999998,21.71425897
2009-02-20,33.10514908,52.73154185,178.04929730000003,168.4850217,29.48976659
2009-02-23,8.370426822999999,45.74517218,177.5095901,169.0450046,0.991229459
2009-02-24,25.07242689,52.1552119,177.16466259999999,169.93936100000002,30.90380909
2009-02-25,30.70788487,50.56255725,175.9284273,170.7472845,23.498564000000002
2009-02-26,21.09925843,48.68823681,174.1937763,171.7950633,14.82993038
2009-02-27,-0.74256359,49.05758247,173.337921,172.4670815,16.40429241
2009-03-02,-35.19937985,44.45059326,172.04996609999998,172.8647872,2.252433021
2009-03-03,-62.52617388,43.76401375,170.4829825,172.8798024,7.33883985
2009-03-04,-108.39418390000002,41.09480026,168.866366,172.7845148,7.338258643
2009-03-05,-182.0848012,36.27185039,167.32232280000002,172.28709469999998,4.971032156000001
2009-03-06,-209.7284526,38.00073363,165.4646314,171.515169,21.8459025
2009-03-09,-234.971864,32.30549855,163.30622350000002,170.5058905,2.046900891
2009-03-10,-175.1784409,41.52919803,161.70962769999997,169.9214601,26.60981383
2009-03-11,-116.90310929999998,45.99581859,161.2028719,169.48525469999998,45.14595863
2009-03-12,-80.35881567,48.44311989,160.2886238,169.15954409999998,54.06091379
2009-03-13,-62.28000049,48.83852836,159.5704053,168.80187869999997,55.47272742
2009-03-16,-61.76713816,46.78491798,158.8409258,168.1468007,47.96954469
2009-03-17,-29.29364075,53.71909777,158.73039880000002,167.4549554,72.79508096
2009-03-18,-12.64528502,52.66137553,158.9781469,166.5758074,80.2832729
2009-03-19,-21.64532016,51.13184188,159.1641656,166.0258343,79.00485563
2009-03-20,-24.67108614,51.23802466,159.6329677,165.48914330000002,80.53411081
2009-03-23,39.41466488,59.23384842,161.42475890000003,165.21098030000002,98.58331805
2009-03-24,68.40227852,58.4336405,163.0347023,165.0086629,89.64126256
2009-03-25,53.02727663,56.64706863,165.2527543,165.0358059,84.82686949
2009-03-26,103.8215938,60.51391436,167.1346359,165.0392708,91.57938661
2009-03-27,81.20668915,57.18365788,168.3771273,165.1366759,82.34474454
2009-03-30,47.21158208,54.29944655,169.1762593,165.0642958,69.18611134
2009-03-31,90.23609327,56.81378254,170.16224540000002,165.4107965,75.60975524
2009-04-01,93.73013765,59.50779587,171.5970141,165.57711669999998,87.50308848
2009-04-02,160.0560341,62.97669404,172.7298126,165.9786717,85.81198964
2009-04-03,159.1703102,65.71478876,174.2596753,166.6062223,96.3138624
2009-04-06,143.8074392,64.62597895,175.8571064,167.1885352,92.33141266
2009-04-07,104.3540555,58.16315895,177.0453782,167.79471819999998,71.19874178
2009-04-08,106.0259226,59.68002412,177.60427080000002,168.4977288,78.58086853
2009-04-09,135.6458044,64.07640371,178.6607436,169.5291448,95.52271008
2009-04-13,139.10445990000002,66.19714722,180.08049630000002,170.9241937,97.70033296
2009-04-14,109.9760638,59.94706555,180.7319805,172.08573969999998,76.32979733
2009-04-15,116.38468700000001,64.14372864,182.05830749999998,173.7914839,96.53412008
2009-04-16,147.6096814,67.35748476,183.9789783,175.3424576,92.68246463
2009-04-17,152.3602511,68.50886353,185.8216539,176.77331130000002,88.11353792
2009-04-20,112.6932957,60.07241887,186.8731218,177.84688500000001,65.34370872
2009-04-21,102.03219140000002,60.94105773,187.66432949999998,178.9450983,69.0085936
2009-04-22,108.0383625,61.92359661,188.2515831,180.18037180000002,64.14285918
2009-04-23,104.3717414,62.27848259,188.93768569999997,181.13035990000003,66.0076346
2009-04-24,107.186121,64.34795504,190.2239723,182.2158684,76.79174021
2009-04-27,95.69200468,61.66119194,191.22288769999997,183.29406200000003,68.83845761
2009-04-28,86.05289962,59.95529734,191.6904386,184.3249007,63.05892913
2009-04-29,103.93704609999999,63.70176997,192.2476616,185.1501488,76.58436968
2009-04-30,126.16025420000001,65.70549987,193.3762907,186.0895497,80.34858179999999
2009-05-01,104.6006184,63.78429236,193.9681321,187.0447352,74.58953417
2009-05-04,121.40281340000001,67.50474971,194.5203515,187.9820187,95.52920634
2009-05-05,122.0877121,67.93692270000001,194.968717,189.04635269999997,93.09521595
2009-05-06,125.0894925,68.15368712,195.9768079,190.216369,85.1497223
2009-05-07,93.26341856,61.73036868,196.6082738,191.1509575,63.97039901
2009-05-08,113.63853859999999,66.96930865,197.5871697,192.17582819999998,91.77198442
2009-05-11,121.56321640000002,67.26196371,198.5585582,193.0513194,87.81450873
2009-05-12,93.98057887,59.43594598,198.9556224,193.61399780000002,58.76193615
2009-05-13,39.60197848,52.49198440000001,199.1053557,194.0240232,28.698397200000002
2009-05-14,16.745518599999997,51.10681221,199.2634303,194.5793862,19.56657419
2009-05-15,30.57803981,52.75225854,199.20211930000002,195.11838649999999,27.77406113
2009-05-18,40.39289689,57.01468975,199.2384059,195.5869323,44.48922243
2009-05-19,67.5577035,58.22513401,199.45487219999998,195.98675480000003,51.95893968
2009-05-20,73.55944425,56.78997146,199.2546717,196.5309531,45.73415702
2009-05-21,58.17025973,56.19333142,198.98398469999998,196.8582037,43.24428785
2009-05-22,28.81840921,53.52167354,198.5681522,196.94983380000002,32.25923224
2009-05-26,69.86482775,60.78928495,198.8913918,197.1831442,72.02491537
2009-05-27,134.8104004,61.50555259,198.8175684,197.68864969999998,76.41891274
2009-05-28,141.3298861,64.33536307,198.91850280000003,198.2455532,94.14137586
2009-05-29,181.7182893,67.91931009,199.6784286,198.8879265,100.0
2009-06-01,237.0282558,72.05108014,201.2224731,199.6939251,93.23093543
2009-06-02,232.73344980000002,72.79521908,202.9283459,200.44294330000002,96.55402526
2009-06-03,220.6895518,74.10661402,204.6655006,201.32266940000002,98.30441419
2009-06-04,245.2511048,77.24353549,206.4773127,202.4116434,98.28084270000001
2009-06-05,234.0424106,78.55340313,208.37254199999998,203.4290073,95.12433328
2009-06-08,174.04950319999998,72.38896578,210.1071929,204.25290800000002,85.0540582
2009-06-09,145.07918859999998,69.07572665,211.7388241,205.0600615,79.56053759
2009-06-10,114.2184315,65.95871658,213.36962119999998,205.6494968,74.29367881
2009-06-11,94.51302754,62.34708555,214.3973159,206.1501899,68.01538746
2009-06-12,62.42030138,58.36968229,215.2014528,206.5615627,60.76037939
2009-06-15,27.10217805,51.50535884,215.467135,206.94964299999998,28.45778082
2009-06-16,24.96120159,50.89038715,215.41583369999998,207.1165407,26.65574165
2009-06-17,13.79194972,50.18640693,214.9403571,207.2547554,12.17244774
2009-06-18,11.16588484,49.22611577,214.3422597,207.54446819999998,6.987151702999999
2009-06-19,23.26126272,54.37952636,213.8601099,208.132556,23.84007883
2009-06-22,-23.44035109,44.17735698,212.4866523,208.5146689,12.01317968
2009-06-23,-38.56868946,43.03754289,210.87504069999997,208.8165095,8.338832414
2009-06-24,-22.64827769,46.26506674,209.6454786,209.05617230000001,16.28163869
2009-06-25,-10.02642514,51.56963467,208.8175673,209.3813054,35.5623862
2009-06-26,35.86100454,58.12976749,208.5139313,209.92300120000002,60.6837755
2009-06-29,45.55157375,57.10057056,208.3112285,210.45507169999996,61.80556465
2009-06-30,27.51527353,54.84089099,208.1756771,210.995805,61.87190981
2009-07-01,16.42136673,52.55710525,208.26827,211.277433,64.92031779
2009-07-02,-58.6501006,44.49790083,207.95504019999998,211.3338353,25.05691912
2009-07-06,-82.88110219,45.45862913,207.7235593,211.3186276,29.92093572
2009-07-07,-132.9644043,37.38255914,206.9965822,210.9220775,2.015544996
2009-07-08,-123.368994,42.36114064,206.26251489999999,210.45872909999997,20.186024
2009-07-09,-67.78292827,48.32598660000001,206.3893091,210.11203650000002,44.68220745
2009-07-10,-46.16748228,51.09266129,206.7530062,209.7799736,57.11629592
2009-07-13,9.375162487999999,57.18713788,207.37904880000002,209.4723582,87.81397327
2009-07-14,29.96768691,57.41227611,207.75108730000002,209.0944802,89.02324327
2009-07-15,106.1640764,64.38402276,208.28703959999999,209.0829304,98.80564969
2009-07-16,138.60362769999998,66.33449171,209.05697519999998,209.2172952,93.67085681
2009-07-17,73.53818186,56.96805938,209.4181697,209.17205819999998,68.85676674
2009-07-20,72.97709031,56.91198061,209.88446820000001,209.1945802,68.69597131
2009-07-21,68.41602465,55.25060192,210.69402830000004,209.2534855,64.1350399
2009-07-22,62.187967900000004,55.09036135,211.4481151,209.4636953,63.71305125
2009-07-23,120.7592614,60.72646855,213.1460623,209.87449069999997,83.10225263
2009-07-24,181.5499864,65.28678716,214.9908244,210.48202169999996,93.08384227
2009-07-27,158.3325231,63.65738052,216.42600890000003,211.073767,89.14741113
2009-07-28,122.52734699999999,59.53221134,217.48748659999998,211.4541475,76.19151469
2009-07-29,87.07742283,56.64902595,217.9854838,212.0102804,65.90090402
2009-07-30,144.40182,61.83248761,218.8592746,212.77951119999997,83.93495257
2009-07-31,128.902861,59.71387397,219.0628116,213.42939180000002,69.68267847
2009-08-03,143.5481842,64.36437480000001,219.46362940000003,214.13086239999998,94.44081942
2009-08-04,135.991005,65.0846401,220.44294109999998,214.677755,99.11467688
2009-08-05,126.2510668,62.75701832,221.31756600000003,215.19750519999997,82.72969445
2009-08-06,114.04528,62.03747404,222.25433619999998,215.75132819999996,80.39512072
2009-08-07,133.4955517,65.69747282,223.48098,216.4849461,93.54119353
2009-08-10,118.14329409999999,65.20529805,224.2847012,217.41125730000005,92.17708596
2009-08-11,101.5046229,62.45943482,224.5858359,218.26461099999997,83.84437651
2009-08-12,111.5769104,65.20190275,225.1605773,219.45714930000003,89.38374288
2009-08-13,119.03980109999999,67.25609819,226.0960961,220.60810800000002,92.56776663
2009-08-14,103.7662075,64.72069005,227.0870871,221.563101,85.62288595
2009-08-17,39.41101196,50.99940403,227.05580530000003,222.1500339,39.59790589
2009-08-18,27.28917587,51.28648728,227.14881519999997,222.5538994,13.21436969
2009-08-19,7.115019202999999,50.22217005,226.80513900000003,222.92504010000002,20.68050531
2009-08-20,97.06180898,61.12529053,227.08375180000002,223.35316060000002,83.52452064
2009-08-21,135.4416774,63.6447772,227.67184069999996,223.7889815,96.91252759
2009-08-24,147.8442718,65.39021197,228.43802259999998,224.52972180000003,95.68665725
2009-08-25,160.0825332,66.69289676,229.03320060000001,225.32282259999997,91.67360161
2009-08-26,133.27736979999997,63.41180152,229.5082588,226.0947483,82.25762647
2009-08-27,98.92734893,61.53497685,230.01376340000002,226.83337169999996,76.83708055
2009-08-28,104.386309,60.23846005,230.2711042,227.3610148,73.17684516
2009-08-31,59.15749974,57.18761266,230.2456628,227.6488026,64.57113439
2009-09-01,44.30261915,51.76953694,230.06881980000003,227.85978300000002,48.05812498
2009-09-02,6.356009594,49.42313739,230.4074923,228.11311349999997,40.37443032
2009-09-03,20.33329531,53.17169049,230.9180018,228.5227538,52.97565963
2009-09-04,42.88321271,56.10798141,231.6408069,228.8242088,63.53726604
2009-09-08,44.78414263,53.54448765,231.5661482,229.12393140000003,56.04915648
2009-09-09,65.17131058,57.69938593,231.5131787,229.350312,55.1038713
2009-09-10,111.5645893,62.41558266,231.6053545,229.68160490000002,84.3290178
2009-09-11,135.655445,63.17678727,231.63747039999998,230.0858554,89.84372274
2009-09-14,155.8435645,65.06880355,231.9344332,230.5624854,93.06064821
2009-09-15,165.27408880000002,66.57095204,232.41324509999998,230.95595559999998,94.79473722
2009-09-16,222.64295159999998,72.27462685,233.39506040000003,231.565796,97.06360954
2009-09-17,243.5363116,73.81007772,234.64839700000002,232.2930616,87.38280044
2009-09-18,219.605229,73.47790218,236.13738650000002,232.9260026,86.8021981
2009-09-21,196.5420675,75.96050798,237.9721377,233.59436340000002,95.89718646
2009-09-22,203.1335576,76.82904652,239.7047045,234.3462696,94.06884953
2009-09-23,185.4847415,75.96810656,241.25458799999998,235.3774932,83.57691637
2009-09-24,144.47321019999998,73.47081755,242.84576299999998,236.36867650000002,80.02734163
2009-09-25,119.29031850000001,67.41268876,244.03486780000003,237.3024945,71.61842996
2009-09-28,120.5851567,71.03939753,245.1856017,238.0363049,82.42737531
2009-09-29,107.07635400000001,71.03939753,246.2862855,238.67713769999997,81.17776064
2009-09-30,87.10633245,67.19733902,247.1509006,239.1991983,71.67894664
2009-10-01,62.39983996,56.56395921,247.55380380000003,239.50392630000002,46.41408062
2009-10-02,40.33834784,53.78762961,247.39906580000002,239.8230915,34.61647445
2009-10-05,45.20625326,57.19053893,247.2655983,240.2554469,35.20335216
2009-10-06,79.42661445,64.49406964,247.56923430000003,240.909755,66.14751454
2009-10-07,135.3923994,73.46293862,248.42592369999997,241.9852531,96.01531898
2009-10-08,146.6766715,70.05688842,249.0565542,243.1098393,77.68754539
2009-10-09,139.2252966,70.95048645,249.79854709999998,244.3272107,82.77981504
2009-10-12,152.3894799,74.08484372,250.9359348,245.60772250000002,96.01479037
2009-10-13,151.50536340000002,74.8610493,252.3385887,246.8553168,96.99071202
2009-10-14,176.05171950000002,78.01604391,253.87303930000002,248.331793,99.50926046
2009-10-15,158.9966128,72.27778977,255.18184790000004,249.60113880000003,87.12705529
2009-10-16,214.05389879999998,78.54236018,257.4340998,251.1201577,93.20858965
2009-10-19,194.6407156,79.11336653,260.1405563,252.65919680000005,96.31324317
2009-10-20,161.6706781,78.74064453,262.9408569,254.1337486,95.8004343
2009-10-21,157.7447992,78.07685303,265.5509682,255.5497807,89.25084050000001
2009-10-22,139.7474576,78.99645145,267.85952760000004,256.8164321,93.07986782
2009-10-23,132.7478942,78.52193390000001,269.3672867,258.009356,91.63342967
2009-10-26,125.1045368,78.70104794,271.0368728,259.2172945,88.35970075
2009-10-27,97.85042189,71.40062209999999,272.3732097,260.2046286,72.360281
2009-10-28,73.99578539,62.91754057,273.05138650000004,260.9984988,54.7305375
2009-10-29,82.67092739,68.36361845,274.09159339999997,262.0108578,74.97640713
2009-10-30,55.73522586,56.05140506,274.1249619,262.76834640000004,36.61204556
2009-11-02,34.07585155,54.54219341,274.295133,263.5674151,19.55198198
2009-11-03,32.68950424,56.49654143,273.7712759,264.3135458,29.15331809
2009-11-04,49.26047488,58.27614339,273.2807847,265.1181964,36.19747814
2009-11-05,65.17367608,62.76548955,273.1527405,266.1345978,61.10779241
2009-11-06,69.42744297,63.99405558,273.1527405,267.36467450000004,68.44313108
2009-11-09,99.66566353,69.10644007,273.50392410000006,268.86482830000006,99.79616185
2009-11-10,116.2533654,70.77119901,274.049052,270.37095,95.01723584
2009-11-11,125.825029,72.21297995,274.73098260000006,271.7534861,93.50408864
2009-11-12,117.7737489,69.57708695,275.5467963,272.72195439999996,87.51647103
2009-11-13,122.7629554,71.32410341,276.8710379,273.8359528,96.79623341
2009-11-16,141.306227,73.00541568,277.9233399,274.9915314,98.54362307
2009-11-17,143.2812828,73.48432302,279.6488139,276.0204445,99.97969956
2009-11-18,136.86767749999999,72.52243278,281.428093,276.9933402,95.78549587
2009-11-19,112.3855457,68.32565748,282.9170813,277.7184883,88.54364147
2009-11-20,95.83075023,64.97353134,284.1529008,278.48945150000003,82.52767169
2009-11-23,143.1180937,71.1964937,285.5584718,279.1150772,91.53045386
2009-11-24,129.6061282,71.52191564,286.8927207,279.7118273,92.01176027
2009-11-25,135.90484909999998,72.71098459,287.86160789999997,280.3667133,96.82394609999999
2009-11-27,92.06328793,66.01278802,288.4038163,280.91841830000004,77.76421975
2009-11-30,101.0628436,67.74642935,288.9226685,281.4749357,83.79879324
2009-12-01,122.4452623,71.11132089,289.8410874,282.1714009,94.75107152
2009-12-02,117.18924979999998,68.46875770000001,290.4858984,282.8124262,80.00731801
2009-12-03,102.84790240000001,66.47362835,290.8804602,283.5333393,72.46229243
2009-12-04,92.42541113,65.62422911,291.19410719999996,284.3940078,61.38416117
2009-12-07,83.08050733,66.40937491,291.594508,285.0716084,66.26041437
2009-12-08,83.82129042,66.93407303,292.1809287,286.05201139999997,69.40622451
2009-12-09,83.50437231,68.24935618,292.9758912,287.11134,77.15303829
2009-12-10,102.2053993,69.87396033,293.35752379999997,288.1548838,86.90530113
2009-12-11,92.16029898,68.36997044,293.6669999,289.1208497,81.89428573
2009-12-14,108.809744,71.81473826,294.0836666,290.02714080000004,94.00165378
2009-12-15,98.99520197,67.86537039,294.64172379999997,290.8364106,84.16847029
2009-12-16,123.26884790000001,70.93574497,295.2573396,291.5149737,91.12244415
2009-12-17,101.8123059,65.37383916,295.42709360000003,292.0381893,72.35610093
2009-12-18,110.9143041,67.17337799,295.7987163,292.5359955,81.35926607
2009-12-21,116.60194009999998,68.76639921,296.3384222,293.1294744,92.02471602
2009-12-22,129.984754,70.43458564,297.0103454,293.6890728,98.29752883
2009-12-23,187.5523155,76.32744031,298.0709889,294.3705233,96.46787804
2009-12-24,225.0343704,79.20213546,299.3818843,295.1595823,97.30017211
2009-12-28,235.6371519,80.82133221,300.7937113,296.04931769999996,92.90738092
2009-12-29,198.54597880000003,75.79802157,301.95737460000004,296.94271150000003,84.46116213
2009-12-30,178.5213094,77.25877679999999,303.3012187,297.9585349,91.47924949
2009-12-31,163.10515080000002,73.32290366,304.31264500000003,298.682913,84.29161159
2010-01-04,171.17198380000002,76.49725298,305.71446480000003,299.5233695,92.83490357
2010-01-05,142.224688,72.6993022,306.80847669999997,300.2596823,85.66980714
2010-01-06,77.94951453,55.720010200000004,307.40574130000005,300.80830860000003,40.55949508
2010-01-07,-0.764966574,45.43315663,307.3089778,301.02198439999995,3.9338687169999997
2010-01-08,-8.242771716,50.89390574,307.4482829,301.2558723,31.95542836
2010-01-11,-1.363848804,50.27141065,307.44786580000005,301.5176732,29.70300413
2010-01-12,-48.84310423,43.56759429,306.5636469,301.60891719999995,5.974459596
2010-01-13,-102.52107029999999,41.65966162,305.25441989999996,301.6489575,23.71873224
2010-01-14,-68.72063668,43.81691447,303.87720989999997,301.718257,28.68185779
2010-01-15,-96.67141469,38.36465537,302.2338993,301.5825442,10.96920313
2010-01-19,-90.43733444,44.15400481,300.7695184,301.5555936,24.67177244
2010-01-20,-112.43370459999998,40.29709676,299.11911760000004,301.3421102,11.70646213
2010-01-21,-109.8782798,42.23406728,297.2935408,301.1971576,18.73905414
2010-01-22,-249.1009989,29.16260164,294.2079543,300.3170459,16.0063328
2010-01-25,-265.4405084,26.48267392,291.3609389,299.2941002,5.528068069
2010-01-26,-225.25300409999997,28.20052081,289.2054493,298.2288043,8.307687403
2010-01-27,-198.8671546,28.10699813,286.7062835,297.230883,9.635356997999999
2010-01-28,-184.99360090000002,25.85341147,283.9193293,296.0348792,4.9959801960000005
2010-01-29,-174.486226,24.66708889,281.39430489999995,294.7116323,5.491457406
2010-02-01,-151.721421,27.21378211,279.13913219999995,293.40070519999995,10.21364097
2010-02-02,-139.6405177,26.61603946,276.6896006,291.84992389999996,8.033307713
2010-02-03,-113.33115359999998,34.52329582,275.05546830000003,290.3549675,22.17531613
2010-02-04,-117.3068237,29.55863608,272.51793169999996,288.50523369999996,1.794161654
2010-02-05,-108.2127443,32.89685341,270.469218,286.80911480000003,12.99297963
2010-02-08,-86.08139163,34.51236923,268.4042384,285.09085899999997,17.10694938
2010-02-09,-75.57960699,36.7466281,267.83825690000003,283.48271289999997,21.72159888
2010-02-10,-78.60975393,35.86372084,267.60677599999997,281.70593610000003,24.90655694
2010-02-11,-69.23085063,37.44968503,267.3556926,280.019827,50.83889038
2010-02-12,-68.76508391,35.84409785,266.9811503,278.5733795,39.27774748
2010-02-16,-51.52355189,42.46857949,267.2735265,277.5569787,74.79170707
2010-02-17,-48.55983915,40.75656673,267.618454,276.32863439999994,64.18082398
2010-02-18,-41.09775227,44.65240268,268.0438818,275.214251,92.06227736
2010-02-19,-37.90102306,43.15189785,268.4459508,274.2571411,81.15317839
2010-02-22,-28.277967800000003,44.80818662,268.5285313,273.40455739999993,81.23000055
2010-02-23,-47.35532852,40.04681186,268.87429289999994,272.35004130000004,50.35941264
2010-02-24,-58.20500204,38.02053888,268.8818003,271.4158383,35.9825242
2010-02-25,-92.50679282,35.32567734,268.5881728,270.2379303,23.38191234
