Date,cci_30,relative_strength_index_14,sma_12,sma_26,stochastic_oscillator
2011-11-14,23.98939489,51.97469743,22.05026192,22.28117596,62.35291903
2011-11-15,6.76640681,53.7561606,22.04758675,22.28121927,61.17644775
2011-11-16,-93.38320296,46.79769189,22.022408,22.25777554,24.6666
2011-11-17,-189.61644719999998,42.14971572,22.00456867,22.21854769,5.681818182000001
2011-11-18,-227.41214300000001,40.20243887,21.96860358,22.16456319,7.317020821
2011-11-21,-227.8406909,37.84867295,21.87571192,22.09804492,4.347824197
2011-11-22,-224.823217,36.2488549,21.78755775,22.03403269,5.490233141
2011-11-23,-215.7789599,33.89743747,21.63900467,21.94917377,0.0
2011-11-25,-202.3001362,32.68448898,21.45367067,21.86459358,0.0
2011-11-28,-143.3934516,40.38704551,21.37455775,21.801239499999998,19.65522782
2011-11-29,-125.6941989,40.12680904,21.28781408,21.73308531,19.42448942
2011-11-30,-66.89281004,48.877634,21.20907142,21.68779554,46.04318488
2011-12-01,-66.03105368,45.94579252,21.1197875,21.64498985,35.25185782
2011-12-02,-64.12191039,45.35983018,21.01376317,21.60728242,34.07406145
2011-12-05,-30.20111807,50.76953589,20.9879545,21.56393912,53.03033861
2011-12-06,-21.5046642,50.32233621,20.99632417,21.527935,61.53847894
2011-12-07,-33.16481386,49.61653253,21.01725033,21.50118296,74.71261527
2011-12-08,-36.54597045,47.23789133,21.045151500000003,21.48844208,70.06366871
2011-12-09,-13.24472462,51.03021128,21.10862633,21.48472042,89.17198832
2011-12-12,-35.66102982,48.64552009,21.18116967,21.45826631,77.07002921
2011-12-13,13.40777755,51.83492037,21.28300883,21.44880746,81.11112159999999
2011-12-14,-5.406333172999999,49.57998318,21.33323092,21.41630146,71.66668241
2011-12-15,-6.007559947000001,49.17343144,21.38345283,21.37132662,61.70202958
2011-12-16,29.82652096,55.00130060000001,21.41274908,21.37119177,88.02816901
2011-12-19,3.680360942,48.59194779,21.43018733,21.35336973,37.86423508
2011-12-20,43.36285687,54.64689189,21.48668733,21.33151431,86.13871287
2011-12-21,25.51200104,51.14379325,21.490872500000002,21.30575938,58.25237063
2011-12-22,15.79137871,51.76053772,21.50133617,21.27581935,57.77755556
2011-12-23,52.55105766,54.48302353,21.53133033,21.27453173,82.22222222
2011-12-27,78.11656628,54.60837343,21.57597258,21.2906285,83.33333333
2011-12-28,66.11182331,51.26233518,21.584343,21.30736938,58.88877778
2011-12-29,85.4090729,54.02052628,21.61991683,21.34020704,81.111
2011-12-30,92.95232592,53.0505017,21.63386717,21.37787335,74.44422222
2012-01-03,205.8471132,62.76942412,21.716175500000002,21.45191877,87.50004934
2012-01-04,260.7794915,68.27096977,21.844521,21.55171908,96.55176999999999
2012-01-05,284.1976147,70.36686269,21.96170625,21.64218338,97.81659293
2012-01-06,288.6530568,73.28529351,22.14166908,21.74745665,97.09090909
2012-01-09,240.7869858,67.15644921,22.26094642,21.81699508,83.63632727
2012-01-10,209.3983452,67.93691514,22.40603275,21.89941104,87.27269091
2012-01-11,156.3935745,65.91265924,22.53926025,21.97989492,82.90901818
2012-01-12,151.3827293,68.28697749,22.67667325,22.05394038,92.98889558
2012-01-13,147.54911380000001,70.27757493,22.83082708,22.13732215,100.0
2012-01-17,149.2300863,70.35770288,23.00102392,22.22295719,86.50519031
2012-01-18,122.27495420000001,69.75012409,23.155178,22.31406542,85.46712803
2012-01-19,110.913529,67.44972740000001,23.30584458,22.39197408,81.00361326
2012-01-20,169.6485528,78.49170007,23.51091808,22.52718727,99.21668407
2012-01-23,166.9360138,78.59009774,23.67344233,22.65499608,93.8202001
2012-01-24,135.36288090000002,71.70236496,23.78923158,22.77572215,80.75706625
2012-01-25,127.23509340000001,73.13285706,23.8903735,22.90449696,85.33827068
2012-01-26,124.1807557,72.0628326,24.01313825,23.01717469,82.55810078
2012-01-27,104.7252307,67.29210285,24.11009467,23.13629135,72.0929845
2012-01-30,99.96840462,70.2748161,24.24192825,23.25154458,86.82170543
2012-01-31,102.26692709999999,68.85122089,24.34865,23.37291462,83.72093023
2012-02-01,117.9538429,71.63562341,24.46304483,23.50426462,93.33333056
2012-02-02,114.53868090000002,72.08355962,24.58092783,23.63046373,90.75634065
2012-02-03,122.44342890000001,74.20382540000001,24.72113117,23.76567708,93.41564057
2012-02-06,108.786002,73.37596491,24.86621717,23.90668523,91.76959186
2012-02-07,110.1051102,74.5237503,24.91085917,24.04608373,94.30894078
2012-02-08,113.5327507,76.7541614,24.97572917,24.19739392,99.47916667
2012-02-09,115.0903795,77.50670458,25.07547608,24.32616858,98.47720735
2012-02-10,102.71522540000001,71.39709546,25.14104342,24.42596885,84.77161664
2012-02-13,100.66026640000001,72.09888495,25.21637667,24.51933027,88.8325324
2012-02-14,76.48302423,69.11200859,25.30141575,24.59463596,72.08125486
2012-02-15,72.59013933,64.67272105,25.34590575,24.67537196,61.92891468
2012-02-16,131.2263873,75.27606051,25.48303967,24.79307165,90.44124649
2012-02-17,134.9581752,74.49928501,25.592254,24.91333865,87.06900305
2012-02-21,142.107549,75.77788611,25.710623000000002,25.03074823,91.05264100000001
2012-02-22,132.2430624,72.28552361,25.79682783,25.1346005,79.18782782
2012-02-23,120.0105396,73.07169629,25.89284408,25.24137146,83.06016393
2012-02-24,121.09026580000001,73.94713978,25.98612042,25.35267254,89.07103825
2012-02-27,108.71799209999999,71.00893143,26.048645999999998,25.46330227,81.96721311
2012-02-28,135.04638559999998,75.24593107,26.14000908,25.53959519,97.11543269
2012-02-29,132.77631920000002,72.39730561,26.241078,25.61103146,87.90697674
2012-03-01,153.2493135,76.45802397,26.37518333,25.71284646,96.06306932
2012-03-02,144.46268659999998,72.09678679,26.50367125,25.80077338,86.10049656
2012-03-05,105.3797494,66.63873063,26.6265425,25.88155854,75.28956575
2012-03-06,86.49037353,62.28612659,26.6454995,25.9632585,63.48544688
2012-03-07,86.18043807,65.14637663,26.68692442,26.04179842,71.96266355
2012-03-08,102.36655259999999,66.79303342,26.72694517,26.12842292,71.14083375
2012-03-09,95.07137132,66.39559966,26.77749775,26.20280954,68.75004774
2012-03-12,90.1403235,66.92546738,26.82453992,26.27688473,72.22234182
2012-03-13,126.2416453,72.75458105,26.90809275,26.36203942,98.81650818
2012-03-14,139.881352,73.55139647,27.00779433,26.4517225,93.82017201
2012-03-15,140.2497979,74.20142823,27.07660242,26.539169,95.10863865
2012-03-16,124.69212069999999,68.53294385,27.13698483,26.60853408,77.70684369
2012-03-19,84.19728173,60.56122964,27.13066567,26.6613955,48.63017217
2012-03-20,44.23723345,56.82417441,27.1243465,26.71614404,34.24655189
2012-03-21,41.06714031,55.42110391,27.13206967,26.76572454,28.76710358
2012-03-22,37.20237345,56.71593476,27.16296308,26.82243419,34.93148292
2012-03-23,32.38933639,56.86583668,27.17489908,26.88594919,35.61627698
2012-03-26,91.04303425,64.53742368,27.21562208,26.92807635,74.64781690000001
2012-03-27,100.40639920000001,63.07909786,27.25283392,26.96923104,65.04062595
2012-03-28,66.20820332,56.58821601,27.26336583,26.99353527,38.21131998
2012-03-29,16.04518383,55.28860075,27.224749499999998,27.02108019,32.52027232
2012-03-30,47.74679051,57.39603252,27.18894108,27.04992112,43.90228634
2012-04-02,42.57966048,57.85450771,27.14962217,27.07616981,46.34155066
2012-04-03,-23.64280094,50.96421638,27.103282,27.09528915,21.70548705
2012-04-04,-152.873973,40.20821673,27.033771999999995,27.07390146,8.421043767
2012-04-05,-139.2619706,45.47127632,27.000772499999997,27.06677227,28.48487456
2012-04-09,-183.51504340000002,40.29608748,26.94390125,27.02820973,7.514499982999999
2012-04-10,-265.1072168,34.03804876,26.83647642,26.97603658,7.083327431
2012-04-11,-274.92353810000003,32.98724497,26.71992442,26.92904854,4.858297628
2012-04-12,-175.9229947,42.94607608,26.60688333,26.910253499999996,30.36436018
2012-04-13,-140.86148799999998,41.16817862,26.4868215,26.87687585,23.48173138
2012-04-16,-112.6459524,45.05836493,26.40888567,26.84673858,34.41294153
2012-04-17,-54.61666342,49.82271796,26.36114108,26.82891558,48.9878749
2012-04-18,-81.36259224,46.22529724,26.28250317,26.79975031,40.80714834
2012-04-19,-69.20532221,44.71860525,26.19263167,26.745957,34.97759416
2012-04-20,74.73428232,59.96249963,26.22633375,26.73461504,82.33078283
2012-04-23,46.30904332,56.39906274,26.29022725,26.71095908,71.0526207
2012-04-24,31.67077844,54.09105415,26.31831167,26.68892312,63.53385847
2012-04-25,36.74806789,56.75888449,26.39554467,26.68892312,74.06021581
2012-04-26,35.36033979,55.63968333,26.51069283,26.69281181,70.67675589
2012-04-27,32.73214647,53.98384996,26.62513867,26.69508038,65.78949842
2012-04-30,35.00796001,54.43316752,26.69815883,26.69572846,67.29325838
2012-05-01,47.85880491,54.290441200000004,26.78241308,26.69572846,64.37241473
2012-05-02,7.584608606000001,51.25114812,26.83296592,26.67012804,49.76958525
2012-05-03,4.203404873,50.66926825,26.855433500000004,26.6455,46.69813523
2012-05-04,-68.30535316,40.91468445,26.84420033,26.60628931,3.045686825
2012-05-07,-116.49847220000001,37.61517385,26.8189235,26.55865269,3.448277348
2012-05-08,-130.3332439,36.18679011,26.68411625,26.50161896,12.1323574
2012-05-09,-113.71634170000002,40.41090037,26.58862733,26.45203838,23.65592246
2012-05-10,-86.59091509,40.19053459,26.5057775,26.41315181,26.44628099
2012-05-11,-37.68652157,46.75736499,26.43275692,26.41153154,43.80165289
2012-05-14,-73.94917869,41.19103386,26.332353499999996,26.38431073,25.89285714
2012-05-15,-109.0527281,38.40339259,26.22199575,26.36189323,4.910669643
2012-05-16,-147.75436000000002,35.43801877,26.08692142,26.34978,6.153846154
2012-05-17,-145.83922180000002,33.8057104,25.939828,26.33568396,0.380227992
2012-05-18,-179.34062409999999,30.07599011,25.77567633,26.28649404,3.154574132
2012-05-21,-151.13340449999998,37.94111175,25.64825642,26.25846996,24.04183831
2012-05-22,-124.0095913,38.09720527,25.57630758,26.222022499999998,24.64791386
2012-05-23,-172.57584930000002,32.38991441,25.48159258,26.15270723,16.04101842
2012-05-24,-155.7003815,32.07149122,25.39458183,26.09180912,14.82761046
2012-05-25,-132.3446084,31.986779,25.28860892,26.03479712,14.48274863
2012-05-29,-96.91382499,40.45108383,25.21937692,25.9484025,31.72411605
2012-05-30,-102.3740255,38.19851364,25.10510792,25.86455338,24.13794887
2012-05-31,-103.1384855,36.69803915,25.01394025,25.78229315,18.96557313
2012-06-01,-129.1053863,30.36160649,24.88955658,25.66682181,0.384615385
2012-06-04,-125.48973909999998,32.0685331,24.79414833,25.55752869,9.274156965
2012-06-05,-116.64129399999999,31.73348822,24.70863458,25.45114362,9.5
2012-06-06,-71.71488735,44.78154049,24.71428825,25.37086146,54.49738333
2012-06-07,-54.16736543,43.5023422,24.67753808,25.28698919,58.33337073
2012-06-08,-45.41351829999999,48.99420437,24.66976467,25.22362192,85.25646491
2012-06-11,-60.75357581,41.27801408,24.65492317,25.13708708,37.17951101
2012-06-12,-61.8085457,46.03730488,24.67047142,25.08854962,65.10078195
2012-06-13,-52.33561628,44.44574553,24.67541875,25.04548723,54.36238548
2012-06-14,-48.367194500000004,47.03385337,24.65987067,25.01413531,68.45642178
2012-06-15,21.98781251,54.43596254,24.70792792,24.99653827,96.59090909
2012-06-18,29.627422600000003,52.35046147,24.75386517,24.97371823,86.36363636
2012-06-19,119.9499335,60.19687362,24.91287892,24.96533965,85.30466477
2012-06-20,143.9797698,61.99911383,25.08108008,24.98001788,93.54835357
2012-06-21,97.13253189,53.10465125,25.19627625,24.97773462,64.53899452
2012-06-22,100.7491469,57.73356068,25.291685,25.00382927,84.00007273
2012-06-25,45.84648439,49.87558097,25.3369155,25.00872188,45.49364807
2012-06-26,69.97311478,51.16907593,25.36306383,25.03318538,51.72416023
2012-06-27,93.02671658,52.48949031,25.45281842,25.04688492,58.18968025
2012-06-28,33.18843023,49.96743093,25.49663533,25.05177781,46.98277887
2012-06-29,119.09948349999999,55.93136739,25.59981783,25.10005273,76.0869896
2012-07-02,107.07860120000001,55.61644131,25.68603908,25.14865404,74.33628319
2012-07-03,108.254333,57.34115884,25.73833733,25.20410523,83.18588496
2012-07-05,106.0743285,56.63022296,25.79911608,25.24129015,74.41870606
2012-07-06,64.50120174,50.85778035,25.7630725,25.26901562,44.76752603
2012-07-09,30.23082227,48.85965948,25.69734667,25.29543623,33.72094984
2012-07-10,7.783177595,46.18556102,25.66907758,25.33751354,18.60466198
2012-07-11,-43.60947359,41.99663266,25.570135500000003,25.36197719,9.35951661
2012-07-12,-107.97081740000002,36.55906192,25.48250117,25.36589108,4.017767857
2012-07-13,-63.10367842,45.22293079999999,25.43797775,25.36719592,37.94633929
2012-07-16,-51.65986896,45.74787232,25.38638683,25.37404588,40.17857143
2012-07-17,-29.38292241,48.104342200000005,25.36871867,25.37437196,49.99995536
2012-07-18,34.63880641,55.5677743,25.35882467,25.42493035,85.26785714
2012-07-19,97.97042572,57.40492821,25.3665985,25.46994346,94.24782677
2012-07-20,67.23146934,51.65467004,25.32136758,25.50223546,62.94825733
2012-07-23,-86.76251564,44.34818593,25.22101183,25.50027838,29.4820952
2012-07-24,-107.1113812,43.32675917,25.14751217,25.47190065,24.30276837
2012-07-25,-125.1602966,40.83367488,25.06482508,25.43895619,11.55375423
2012-07-26,-89.86713818,44.38751228,25.02383458,25.38872385,24.70117506
2012-07-27,-47.96674278,50.23989547,25.05634358,25.35056035,48.60557658
2012-07-30,-39.16637439,49.12641525,25.12772317,25.33425119,43.82465643
2012-07-31,-54.48980318,47.51962428,25.13337692,25.29413065,37.05174267
2012-08-01,-60.80718812,46.93611069,25.1312565,25.27912635,29.61377682
2012-08-02,-81.71786708,44.7655802,25.0980405,25.2520535,18.06168992
2012-08-03,-10.86488674,50.97985743,25.04856958,25.23835396,42.73127113
2012-08-06,26.64008462,53.01309351,24.99768533,25.23965885,51.54189563
2012-08-07,54.40270164,56.05558047,25.00758008,25.22889496,65.19825128
2012-08-08,73.79997871,56.73679594,25.08178675,25.22139269,68.28195443
2012-08-09,97.01151521,58.42248973,25.17719517,25.21291196,91.97860534
2012-08-10,82.9207035,57.29126873,25.28956533,25.20377892,87.70052818
2012-08-13,70.95208762,56.84661889,25.37649317,25.21030262,86.09619577
2012-08-14,59.72769839,55.90615321,25.41674917,25.22105381,69.04757795
2012-08-15,60.67741808,56.80404698,25.47046542,25.24258404,73.21436118
2012-08-16,129.5334895,63.44630278,25.57745808,25.29751031,91.87818083
2012-08-17,141.6357517,64.65711738,25.6972275,25.37823081,97.96949445
2012-08-20,120.8703263,61.72133999,25.82116242,25.42890796,89.84767528
2012-08-21,117.69413030000001,62.41057978,25.90978875,25.47992408,91.95979899
2012-08-22,87.52312917,57.57269809,25.96578425,25.51522758,71.62173758
2012-08-23,41.95340754,52.82359278,25.979951500000002,25.51556888,39.13052174
2012-08-24,64.3207943,56.92361012,26.0105145,25.51858469,63.30268496
2012-08-27,98.27584604,58.60250998,26.03831142,25.54380912,71.57912798
2012-08-28,80.93365005,57.4887123,26.06749292,25.5944625,65.26312133
2012-08-29,71.13210105,57.77671418,26.10021767,25.65001285,67.36849197
2012-08-30,42.78630782,51.56787242,26.11373408,25.70516565,32.631613300000005
2012-08-31,83.10961446,58.79337605,26.1578415,25.76597185,85.26324765
2012-09-04,39.52976573,51.65602324,26.130095999999998,25.79308835,39.36163762
2012-09-05,32.94117855,51.65602324,26.09381417,25.82411896,35.22719912
2012-09-06,131.6265977,63.21765441,26.13720983,25.89221546,99.21867249
2012-09-07,108.3678815,57.09113961,26.14788133,25.94913554,67.96877502
2012-09-10,69.72188,53.85900457,26.16068667,26.00567965,49.99988281
2012-09-11,77.59617399,54.69945681,26.19839083,26.04625562,55.46878479
2012-09-12,99.95638515,54.54677246,26.21404175,26.07997996,54.687535399999994
2012-09-13,82.27885422,56.63502683,26.23182633,26.10884585,65.28928488
2012-09-14,134.6193038,59.97697811,26.2730885,26.14429408,87.60315074
2012-09-17,150.30318269999998,59.97697811,26.31292808,26.17419727,87.60315074
2012-09-18,137.6009271,59.38715744,26.37410967,26.20572458,85.12389659
2012-09-19,120.4048338,56.78143018,26.390471500000004,26.23396185,74.38002117
2012-09-20,155.7243966,62.26708045,26.46588075,26.27730292,97.74443609
2012-09-21,151.1892993,57.18627458,26.52279375,26.30980896,71.23289642
2012-09-24,27.79451386,50.22633047,26.482244,26.30980896,40.71437041
2012-09-25,-40.04453244,44.65838478,26.44240475,26.293063500000002,2.39984
2012-09-26,-130.5597201,41.84068795,26.40327692,26.27434788,8.280191083
2012-09-27,-165.2394784,41.711842100000005,26.3584585,26.25333396,15.697714300000001
2012-09-28,-199.7382995,36.82716112,26.28589375,26.22772281,1.069518145
2012-10-01,-230.5258119,33.93820888,26.18273942,26.20244027,3.196345572
2012-10-02,-190.564494,37.27480954,26.07247067,26.17288923,10.95889911
2012-10-03,-143.29638590000002,41.04710442,25.97642992,26.14563658,20.09136069
2012-10-04,-123.75282220000001,44.1232412,25.89461767,26.125936,27.85391422
2012-10-05,-104.622725,41.64538652,25.80924908,26.09966865,19.63469423
2012-10-08,-125.79035449999999,40.68842958,25.69044383,26.08193819,16.43839432
2012-10-09,-158.2513368,34.57673002,25.55456433,26.03137335,4.115265796
2012-10-10,-178.99948,31.51776433,25.42651042,25.98507715,1.127781955
2012-10-11,-165.8744237,31.22029567,25.32406767,25.93779588,3.6363652889999996
2012-10-12,-139.9880224,36.59076899,25.25506075,25.86720215,18.18190083
2012-10-15,-89.10020503,42.57826836,25.20881917,25.81992065,39.44447809
2012-10-16,-80.07359374,42.30071518,25.18961142,25.77953423,43.12503555
2012-10-17,-82.52225841,44.25711038,25.19672567,25.74013327,54.10962047
2012-10-18,-71.41952549,42.84894379,25.18534275,25.69810508,48.27589774
2012-10-19,-136.1503599,32.279909499999995,25.09855042,25.62258615,7.999942857000001
2012-10-22,-170.0248793,26.95208042,24.95413408,25.51718781,7.024793387999999
2012-10-23,-176.4549898,27.95262754,24.82608042,25.41343127,11.64654618
2012-10-24,-164.1579759,26.76810564,24.69233517,25.30573458,5.62248996
2012-10-25,-152.1888596,26.60623568,24.59273775,25.20165008,5.555509259
2012-10-26,-131.1164814,33.72811138,24.53795883,25.09526704,22.72722222
2012-10-31,-81.78372004,39.99825677,24.5087905,25.00825592,39.3939899
2012-11-01,-21.83720428,53.93652837,24.53155575,24.9668845,88.88888889
2012-11-02,6.144234277000001,53.66252386,24.53084417,24.93766192,86.56716418
2012-11-05,15.73639705,55.25353346,24.54080383,24.91993127,93.03477612
2012-11-06,59.16196688,58.00115538,24.56001192,24.910080999999998,86.06557948
2012-11-07,1.589478076,47.37669248,24.530133,24.88775396,54.09833848
2012-11-08,-32.99652148,44.34839922,24.54222767,24.86542688,43.03272827
2012-11-09,-35.11161216,44.63068329,24.60127492,24.83817438,43.85244104
2012-11-12,-86.55484349,38.25585741,24.61336842,24.78432596,18.85241031
2012-11-13,-229.11678709999998,31.1323828,24.57158067,24.69510212,9.855069607
2012-11-14,-203.4369933,29.48971024,24.51328408,24.60351238,2.608694896
2012-11-15,-195.0986457,28.33064925,24.41860042,24.50826238,0.840363675
2012-11-16,-189.41217369999998,27.42768862,24.29039892,24.42479496,4.663211227
2012-11-19,-157.65637859999998,30.98117449,24.10754125,24.3581295,10.10362433
2012-11-20,-142.4233447,30.82635557,23.924672,24.291787,9.585463837999999
2012-11-21,-110.7675024,35.02237051,23.74976875,24.22518112,15.80313062
2012-11-23,-59.47215744,46.03807338,23.61229658,24.17322442,35.233177399999995
2012-11-26,-67.04492297,42.80770429,23.50807967,24.11166238,27.20203958
2012-11-27,-76.66895229999999,39.80018749,23.40083583,24.03655465,21.2034384
2012-11-28,-72.2724079,43.65105304,23.31225267,23.97367127,33.66338823
2012-11-29,-74.82010832,39.65131065,23.23765833,23.92545269,21.40353635
2012-11-30,-91.58391929999999,36.7338233,23.20394767,23.88732377,10.48692884
2012-12-03,-99.88171451,35.13097316,23.17454,23.84126296,6.293706294
2012-12-04,-100.5402203,34.61733927,23.15373958,23.79814135,2.097972028
2012-12-05,-82.54123921,39.38924058,23.16449817,23.76560746,27.15231788
2012-12-06,-66.68797373,40.32733359,23.16449817,23.72422458,31.12582781
2012-12-07,-77.58229049,37.51373472,23.14656683,23.66306838,13.24496689
2012-12-10,-56.75699467,44.87675307,23.14584925,23.58562427,45.03317881
2012-12-11,-21.70541286,49.90904299,23.11859392,23.52141662,70.19867550000001
2012-12-12,-18.02781937,48.89699194,23.10783508,23.45029219,64.90066225
2012-12-13,-24.37618605,47.22127601,23.10998658,23.36731219,62.50002757
2012-12-14,-45.77660258,43.51516235,23.07053708,23.30001162,40.44107321
2012-12-17,-33.8934467,47.78162283,23.08129583,23.25117646,61.76466047
2012-12-18,15.37641119,53.74920109,23.14871758,23.21691269,94.89050722
2012-12-19,28.55216624,50.37942209,23.21183608,23.19440188,71.42850340000001
2012-12-20,51.0561058,54.88732494,23.30579683,23.21393342,96.59863946
2012-12-21,35.87194243,51.74066481,23.36174317,23.23412704,80.95244898
2012-12-24,13.31506534,46.83735955,23.38541275,23.24736873,54.42170068
2012-12-26,-17.0934189,44.50787334,23.41410258,23.25862392,36.02943826
2012-12-27,-28.69506969,45.95518261,23.415537,23.26623769,43.38223778
2012-12-28,-71.7217074,41.20961334,23.36030842,23.26094112,2.4792561980000003
2012-12-31,-83.45390797,43.65490833,23.32229383,23.25299608,24.99987132
2013-01-02,112.7985922,55.0951035,23.35887425,23.25034804,91.91183229
2013-01-03,76.11254168,50.59679375,23.39043358,23.24571342,64.7058564
2013-01-04,-21.47470115,45.12755711,23.36461217,23.23445785,27.20582883
2013-01-07,-67.69308838,44.61841749,23.30221108,23.21227812,23.52942907
2013-01-08,-93.75727676,43.15019488,23.2477,23.1990365,13.23515679
2013-01-09,-73.4243686,45.22966881,23.1774085,23.20168458,24.26472372
2013-01-10,-88.12430455,42.54794247,23.1064,23.20267781,11.80542486
2013-01-11,-62.98551882,47.69665244,23.08990292,23.21790565,37.93099168
2013-01-14,-5.52379956,48.50265129,23.09205525,23.22518873,42.0688566
2013-01-15,38.09599176,52.689809700000005,23.10998708,23.24107873,64.13783734
2013-01-16,32.24402658,50.34764976,23.14513208,23.26027892,52.41382925
2013-01-17,67.12560494,53.11985367,23.18386383,23.27054127,66.89652889
2013-01-18,45.79576717,53.11985367,23.157325,23.26822392,66.89652889
2013-01-22,45.43513444,51.53097129,23.1501525,23.26524454,59.99997241
2013-01-23,108.6625841,57.78611264,23.212554,23.28179665,97.08036283
2013-01-24,159.1272236,58.03960444,23.27997542,23.30894196,75.41892482
2013-01-25,169.8913975,61.17863256,23.37537067,23.33476335,82.05122156
2013-01-28,182.426471,61.55029098,23.46215883,23.34634977,83.58973517
2013-01-29,151.715713,62.82793188,23.57333358,23.36952281,88.71794293
2013-01-30,142.9840196,59.42546234,23.64649375,23.37515038,80.51281052
2013-01-31,76.02489363,51.86367568,23.68666008,23.37515038,60.00003077
2013-02-01,110.8936115,58.66160221,23.73830283,23.40395108,79.59183673
2013-02-04,71.99774437,50.77806462,23.766993499999998,23.42315165,43.5715
2013-02-05,49.29383969,51.63524045,23.78492542,23.44102823,40.6504065
2013-02-06,26.18811946,49.17599981,23.79138067,23.46718035,27.64227642
2013-02-07,3.9668468999999997,48.24804827,23.80070492,23.48604965,22.76430894
2013-02-08,47.46435166,52.58419195,23.79640158,23.48373235,44.71536585
2013-02-11,82.64838999,57.03525573,23.812898999999998,23.503926,67.25672566
2013-02-12,97.67344619,57.31369432,23.812898999999998,23.54166496,69.02646018
2013-02-13,114.16622579999999,59.43670709,23.82150642,23.58602454,82.30097345
2013-02-14,103.58596920000001,59.58098011,23.82365825,23.63534969,83.1859292
2013-02-15,100.0472662,58.90385367,23.83513442,23.67871619,83.48616194
2013-02-19,98.61295537,63.01174562,23.89482683,23.73903969,87.1557916
2013-02-20,93.23886024,58.79259799,23.90707358,23.78110677,70.00002727
2013-02-21,6.569692245,51.02489417,23.92698483,23.80850377,35.45451322
2013-02-22,34.97651624,55.52144519,23.96211817,23.8343195,59.99994545
2013-02-25,18.62929477,48.58279268,23.98052375,23.85274573,24.54552314
2013-02-26,-27.15591871,48.58279268,24.00323283,23.86421996,24.54552314
2013-02-27,34.57081782,55.808941299999994,24.03839608,23.89038054,64.54530496
2013-02-28,65.34864217,55.61759156,24.05060108,23.91951765,58.76272293
2013-03-01,53.82708594,57.94638001,24.07221958,23.93843369,74.22683069
2013-03-04,104.5515195,60.89273996,24.09754292,23.96336338,94.84526305
2013-03-05,202.9880079,63.63645099,24.13661317,23.98669238,85.49611794
2013-03-06,98.85421897,57.94502459,24.15903233,24.00035012,65.64880485
2013-03-07,127.8982632,58.70979327,24.16554117,24.01236627,69.46551949
2013-03-08,106.0686379,55.65779023,24.17494275,24.02500631,58.77858109
2013-03-11,20.3001536,52.90732663,24.20242417,24.04654873,48.85500087
2013-03-12,19.53230877,53.66592596,24.21327192,24.053535999999998,51.90835732
2013-03-13,39.66019988,53.86616722,24.25304775,24.07707846,48.76029028
2013-03-14,91.40238727,58.14849981,24.30873358,24.10597758,66.94201079
2013-03-15,82.80315857,55.62099189,24.32536667,24.13683562,58.6777201
2013-03-18,78.00902789,56.83348777,24.34706292,24.17168288,63.63631104
2013-03-19,96.93976666,58.46266674,24.36369617,24.20026196,64.70581892
2013-03-20,145.4772997,61.22121078,24.37599067,24.22325185,78.43129566
2013-03-21,94.50385861,55.28992369,24.35863425,24.23857019,52.22232839
2013-03-22,109.3334253,58.19755017,24.37020533,24.25359577,67.77773827
2013-03-25,80.09073818,55.69003477,24.37165142,24.26528619,61.17651626
2013-03-26,92.40491752,55.69003477,24.38322192,24.27796977,61.17651626
2013-03-27,117.5837301,60.316671,24.41938108,24.28865069,85.8824872
2013-03-28,172.4994541,64.83573392,24.47000483,24.31335042,95.09814206
2013-04-01,165.278563,64.83573392,24.51990492,24.35073388,95.09814206
2013-04-02,196.4523398,68.16424149,24.56763533,24.38544704,95.45445455
2013-04-03,168.5668926,60.38834158,24.60524158,24.42516692,65.78935826
2013-04-04,105.47608290000001,61.18316854,24.64140092,24.466222,69.29821176
2013-04-05,107.9765433,63.17252963,24.67900683,24.49592846,78.07021391
2013-04-08,119.849985,59.55682544,24.698532999999998,24.52229735,63.63633609
2013-04-09,276.46347139999995,74.26596751,24.80701225,24.57770527,88.70973725
2013-04-10,351.91598039999997,79.53189711,24.95382067,24.64880088,98.30512784
2013-04-11,122.5230587,55.20200838,25.01023,24.66849396,41.52549088
2013-04-12,88.1440525,53.23870887,25.05579167,24.69185869,35.16956137
2013-04-15,63.82176588,51.91308507,25.07893417,24.71021669,27.2321875
2013-04-16,95.0778245,55.27136981,25.10496942,24.742593499999998,39.73209821
2013-04-17,68.88686875,53.26818803,25.12087967,24.77463642,32.57915501
2013-04-18,52.68408067,52.68076932,25.120157,24.80400938,30.76924469
2013-04-19,225.0609196,63.34617235,25.20766358,24.86575885,75.11311091
2013-04-22,302.1038057,70.96835452,25.36893617,24.95554627,88.59934482
2013-04-23,242.7059812,67.67967374,25.50634358,25.04099473,81.10748570000001
2013-04-24,276.5884481,74.17873342,25.73559625,25.16315888,95.80052383
2013-04-25,275.8647315,75.01818989,25.90410033,25.28866104,79.40506192
2013-04-26,200.61096730000003,72.89145175,26.01330242,25.40448323,75.80647465
2013-04-29,204.9723522,76.76864570000001,26.27871492,25.55468504,94.70048387
2013-04-30,199.2213249,78.72664361,26.59041158,25.71656927,99.78301523
2013-05-01,170.908793,73.5494979,26.88185892,25.868774,91.54013199
2013-05-02,154.16436409999997,75.55412028,27.184877500000002,26.03566531,99.78590997
2013-05-03,156.18169709999998,76.96420716,27.52188667,26.20656208,99.40243028
