Date,stochastic_oscillator,relative_strength_index_14,sma_12,sma_26,cci_30
2006-08-24,74.50144935918073,60.578290401761095,6.355834083333332,6.29571096153846,64.25934813302051
2006-08-25,95.36322671037597,63.0541485194493,6.397113916666665,6.3261724615384605,79.87457394739724
2006-08-28,68.00618856737913,55.930915728195366,6.420393833333333,6.3492862692307686,60.039824670375815
2006-08-29,60.27826914858504,54.07262649379589,6.443033666666666,6.367969384615383,26.446996323578343
2006-08-30,67.69708477363578,55.59777532202766,6.4671935000000005,6.386541615384615,46.86218899766024
2006-08-31,77.98171265048398,58.359073475506854,6.478393333333333,6.401236923076922,56.554441789215105
2006-09-01,84.23548362656517,59.956172242523145,6.4815933333333335,6.419624576923075,78.9486631269938
2006-09-05,99.68653619755345,67.7477418394964,6.512713333333334,6.441372269230769,158.17596896956314
2006-09-06,74.7337175344221,61.70031196249898,6.529673166666666,6.4490153076923065,163.84856239705272
2006-09-07,91.86601869234009,67.6424759177851,6.579593166666668,6.469765999999998,224.63160035373375
2006-09-08,87.57396596757795,66.51901454126343,6.618793166666666,6.485864423076922,236.20066918519925
2006-09-11,85.71422764227638,66.43409405905125,6.660313083333333,6.496609,206.96299521588176
2006-09-12,87.22414634146344,66.73129083387948,6.698873083333333,6.512596692307692,177.00673013650388
2006-09-13,98.69564158790408,70.16627395168062,6.742473166666667,6.538405923076923,185.17625203084066
2006-09-14,94.76444088702814,70.01740557753998,6.799993083333334,6.5730766153846165,174.9316282295072
2006-09-15,91.0750036206882,69.64635560275126,6.860952916666666,6.6118826538461555,155.16781952317862
2006-09-18,88.94525803437809,68.47411788945871,6.916393083333333,6.648141115384617,134.25546644802282
2006-09-19,85.45666564583398,67.77202403950767,6.963753166666667,6.685507153846155,111.45810828742303
2006-09-20,95.34368277442015,71.6576153449167,7.018793083333333,6.727304038461541,129.3812661747789
2006-09-21,82.88840013490288,68.04095356754634,7.044153166666665,6.757581000000001,116.65566242620483
2006-09-22,59.25440203121198,59.319219798247794,7.067913083333333,6.776116307692309,76.60505638790495
2006-09-25,95.1257524178076,66.92806705297981,7.091513083333332,6.806245500000002,106.16737400781776
2006-09-26,97.74242967926412,70.89347685918122,7.132233249999999,6.842060884615384,141.15702926159113
2006-09-27,78.45914078261352,65.44173605041982,7.1635134166666665,6.878430153846153,120.43059021844489
2006-09-28,87.89318611313809,66.81579000023085,7.198553333333333,6.913100923076923,116.0874859216724
2006-09-29,87.36183835848207,66.6729944000671,7.220793166666667,6.948805500000001,114.21220460200844
2006-10-02,46.71530049549287,57.34889013954218,7.226313250000001,6.974836230769232,67.7869206202108
2006-10-03,28.846197855038024,54.33796282145224,7.2261534166666666,6.99451626923077,44.505941408696636
2006-10-04,53.84629881659595,58.27031688621152,7.23807325,7.025531615384616,52.97395242646052
2006-10-05,43.26929678255692,56.070346304851014,7.246553416666668,7.056362423076923,61.66891186283335
2006-10-06,31.538640680507648,53.65078349933263,7.2382334166666675,7.083168615384614,41.3133061329396
2006-10-09,39.423065273666175,55.05464223791263,7.2380733333333325,7.108202538461537,38.63539976311762
2006-10-10,23.653946856528073,51.68306641596647,7.2445534999999985,7.1282517692307685,18.71143156915824
2006-10-11,12.500117788483923,49.379503244608244,7.2243934166666675,7.13471323076923,-6.570980403620838
2006-10-12,51.35148648648647,56.6602742131562,7.20559325,7.154023999999999,40.68804876831178
2006-10-13,46.71824324324326,55.64133985921776,7.1944731666666675,7.162220923076922,77.69518425407558
2006-10-16,56.91049970264261,56.961037557255715,7.1815930833333335,7.17285473076923,61.73061628534516
2006-10-17,34.34961258177325,52.08633974738379,7.160073250000001,7.17946403846154,12.852804232417814
2006-10-18,39.22755378753608,53.02248014967618,7.157433333333334,7.186479423076924,8.56106420148977
2006-10-19,86.93877434402442,66.22780804581643,7.196713333333332,7.204165576923076,269.3559316660974
2006-10-20,99.45875544062561,68.29373884400843,7.233273333333333,7.225507115384616,254.21017824860013
2006-10-23,95.26882999190113,71.27075105527607,7.286313083333333,7.252682500000001,274.25863924913835
2006-10-24,90.86018672680147,69.36632195229389,7.340953083333333,7.2791193846153845,226.79705866546595
2006-10-25,96.59569366232323,70.66350066081696,7.397352833333333,7.3083254615384625,209.15310178947882
2006-10-26,95.89996164001523,71.70796479102331,7.464392583333335,7.333913076923078,189.6616139351297
2006-10-27,78.10001875999244,63.24464127873049,7.521832583333334,7.355180653846156,141.50360064746562
2006-10-30,78.1999787200085,63.270923049394476,7.563112666666668,7.382577653846154,107.67470028864115
2006-10-31,83.11109624691028,65.043790298081,7.611592666666666,7.402257653846155,116.66716108853144
2006-11-01,60.414297083681014,56.49977952847586,7.641672749999999,7.407980653846154,74.89088049776203
2006-11-02,58.342892217671874,55.760281763837796,7.679192666666665,7.417469846153848,50.61372164908054
2006-11-03,50.40276198055786,52.901843953796075,7.7092725,7.422195961538462,37.19907109697186
2006-11-06,66.74337939856355,57.70685446027411,7.715032416666666,7.432276000000001,54.22465304654971
2006-11-07,56.54892795240576,60.172104296785015,7.7195125,7.453137538461538,79.41375165215378
2006-11-08,95.10200000000003,65.43389068716093,7.727432416666669,7.484042038461538,97.38616375962746
2006-11-09,80.43470982992031,67.55190060103982,7.745752500000001,7.5134328846153835,129.11269108032417
2006-11-10,77.24636431422867,66.46769713019576,7.757272666666666,7.544042038461537,112.21996806593587
2006-11-13,95.0724093678193,69.42241239006157,7.774552666666666,7.5814450384615375,119.58268698390992
2006-11-14,100.0,70.88258870834244,7.811272583333333,7.619734153846151,131.21400285578537
2006-11-15,77.18870919434364,65.92742120587806,7.8403124166666665,7.657543307692306,127.54043764220354
2006-11-16,91.89192523899537,69.67622317876592,7.876552333333333,7.703254076923074,136.4425282053901
2006-11-17,94.71216091942678,70.21909428041751,7.930072250000001,7.7423555769230745,130.34428952552022
2006-11-20,94.24541029022232,71.632026934423,7.989992333333333,7.784632538461536,136.2490182036782
2006-11-21,100.0,75.867777603347,8.072472166666666,7.833370923076922,167.96096997155672
2006-11-22,96.60489276121308,78.6269616974773,8.157272,7.892521576923075,188.45138089288702
2006-11-24,90.10238157695436,80.48214016028305,8.246232083333334,7.955660038461539,204.39317042349433
2006-11-27,72.72042474739078,70.1061656776028,8.302952083333334,7.994613769230769,172.8727183829624
2006-11-28,89.82663533284278,74.02333642100247,8.370711916666666,8.038404538461538,161.1696371732247
2006-11-29,87.68108682529946,73.97734821460901,8.440151833333333,8.076583000000001,157.38702102614232
2006-11-30,85.92869459923384,73.29089922472039,8.498632,8.115758384615384,145.4022125166254
2006-12-01,82.50944700660145,71.55429914463534,8.549192249999999,8.151352346153846,122.74366938392214
2006-12-04,77.96974429606195,70.49605405566932,8.605752333333333,8.18432473076923,112.64988800360486
2006-12-05,79.36674481801546,70.84435672250257,8.651032583333334,8.224423307692307,107.33932146497446
2006-12-06,61.006967213114784,63.139161064233505,8.6828725,8.259167807692306,81.65705871476908
2006-12-07,24.999957107832618,51.46119429874744,8.6874325,8.281173999999998,44.54667181400011
2006-12-08,38.442130848978664,55.350032855625685,8.684712500000002,8.314773884615384,40.14502868459905
2006-12-11,29.552738162064536,56.84564478874731,8.672232666666666,8.35084773076923,44.543883777832335
2006-12-12,7.994770642201772,47.6839972520117,8.628312499999998,8.379832346153846,11.762680791912542
2006-12-13,46.133669724770535,56.166375633239824,8.624392499999999,8.414318423076923,33.407290848315924
2006-12-14,39.580550458715635,54.53040312478933,8.5983125,8.444004538461538,41.392480141489685
2006-12-15,28.740063808424075,51.83142112860636,8.565672416666667,8.463462999999999,21.057507526964187
2006-12-18,10.280351668265414,45.28777388123797,8.516152499999999,8.471327615384613,-28.672128271591415
